zone_id,date,volume,day_of_week
2,2026-02-10 14:15:44.268998,237.5,1
2,2026-02-11 14:15:44.268998,282.67,2
2,2026-02-12 14:15:44.268998,233.1,3
2,2026-02-13 14:15:44.268998,232.48,4
2,2026-02-14 14:15:44.268998,71.75,5
2,2026-02-15 14:15:44.268998,64.13,6
2,2026-02-16 14:15:44.268998,224.22,0
2,2026-02-17 14:15:44.268998,279.51,1
2,2026-02-18 14:15:44.268998,306.2,2
2,2026-02-19 14:15:44.268998,235.97,3
2,2026-02-20 14:15:44.268998,247.35,4
2,2026-02-21 14:15:44.268998,82.76,5
2,2026-02-22 14:15:44.268998,82.31,6
2,2026-02-23 14:15:44.268998,280.85,0
2,2026-02-24 14:15:44.268998,260.74,1
2,2026-02-25 14:15:44.268998,243.78,2
2,2026-02-26 14:15:44.268998,241.96,3
2,2026-02-27 14:15:44.268998,228.35,4
2,2026-02-28 14:15:44.268998,59.03,5
2,2026-03-01 14:15:44.268998,68.95,6
2,2026-03-02 14:15:44.268998,246.49,0
2,2026-03-03 14:15:44.268998,261.29,1
2,2026-03-04 14:15:44.268998,268.74,2
2,2026-03-05 14:15:44.268998,243.59,3
2,2026-03-06 14:15:44.268998,240.82,4
2,2026-03-07 14:15:44.268998,69.66,5
2,2026-03-08 14:15:44.268998,59.82,6
2,2026-03-09 14:15:44.268998,249.15,0
2,2026-03-10 14:15:44.268998,262.39,1
2,2026-03-11 14:15:44.268998,271.59,2
2,2026-03-12 14:15:44.268998,247.31,3
2,2026-03-13 14:15:44.268998,237.8,4
2,2026-03-14 14:15:44.268998,71.79,5
2,2026-03-15 14:15:44.268998,70.68,6
2,2026-03-16 14:15:44.268998,212.75,0
2,2026-03-17 14:15:44.268998,230.54,1
2,2026-03-18 14:15:44.268998,242.93,2
2,2026-03-19 14:15:44.268998,216.41,3
2,2026-03-20 14:15:44.268998,254.29,4
2,2026-03-21 14:15:44.268998,74.85,5
2,2026-03-22 14:15:44.268998,68.53,6
2,2026-03-23 14:15:44.268998,262.75,0
2,2026-03-24 14:15:44.268998,276.66,1
2,2026-03-25 14:15:44.268998,234.44,2
2,2026-03-26 14:15:44.268998,217.81,3
2,2026-03-27 14:15:44.268998,228.62,4
2,2026-03-28 14:15:44.268998,63.03,5
2,2026-03-29 14:15:44.268998,63.68,6
2,2026-03-30 14:15:44.268998,239.91,0
2,2026-03-31 14:15:44.268998,237.08,1
2,2026-04-01 14:15:44.268998,223.34,2
2,2026-04-02 14:15:44.268998,262.49,3
2,2026-04-03 14:15:44.268998,229.84,4
2,2026-04-04 14:15:44.268998,66.16,5
2,2026-04-05 14:15:44.268998,57.1,6
2,2026-04-06 14:15:44.268998,275.03,0
2,2026-04-07 14:15:44.268998,217.76,1
2,2026-04-08 14:15:44.268998,232.3,2
2,2026-04-09 14:15:44.268998,274.72,3
2,2026-04-10 14:15:44.268998,236.92,4
2,2026-04-11 14:15:44.268998,73.75,5
2,2026-04-12 14:15:44.268998,67.37,6
2,2026-04-13 14:15:44.268998,274.15,0
2,2026-04-14 14:15:44.268998,271.56,1
2,2026-04-15 14:15:44.268998,248.78,2
2,2026-04-16 14:15:44.268998,205.63,3
2,2026-04-17 14:15:44.268998,213.8,4
2,2026-04-18 14:15:44.268998,56.27,5
2,2026-04-19 14:15:44.268998,73.21,6
2,2026-04-20 14:15:44.268998,218.6,0
2,2026-04-21 14:15:44.268998,256.94,1
2,2026-04-22 14:15:44.268998,227.32,2
2,2026-04-23 14:15:44.268998,238.38,3
2,2026-04-24 14:15:44.268998,245.58,4
2,2026-04-25 14:15:44.268998,81.11,5
2,2026-04-26 14:15:44.268998,77.87,6
2,2026-04-27 14:15:44.268998,228.64,0
2,2026-04-28 14:15:44.268998,204.93,1
2,2026-04-29 14:15:44.268998,200.54,2
2,2026-04-30 14:15:44.268998,241.36,3
2,2026-05-01 14:15:44.268998,234.32,4
2,2026-05-02 14:15:44.268998,73.57,5
2,2026-05-03 14:15:44.268998,59.24,6
2,2026-05-04 14:15:44.268998,259.94,0
2,2026-05-05 14:15:44.268998,210.96,1
2,2026-05-06 14:15:44.268998,205.94,2
2,2026-05-07 14:15:44.268998,208.51,3
2,2026-05-08 14:15:44.268998,264.05,4
2,2026-05-09 14:15:44.268998,72.21,5
2,2026-05-10 14:15:44.268998,52.67,6
2,2026-05-11 14:15:44.268998,265.79,0
2,2026-05-12 14:15:44.268998,235.86,1
2,2026-05-13 14:15:44.268998,270.81,2
2,2026-05-14 14:15:44.268998,239.09,3
2,2026-05-15 14:15:44.268998,231.27,4
2,2026-05-16 14:15:44.268998,70.7,5
2,2026-05-17 14:15:44.268998,79.47,6
2,2026-05-18 14:15:44.268998,271.18,0
2,2026-05-19 14:15:44.268998,252.5,1
2,2026-05-20 14:15:44.268998,252.53,2
2,2026-05-21 14:15:44.268998,213.52,3
2,2026-05-22 14:15:44.268998,236.89,4
2,2026-05-23 14:15:44.268998,65.79,5
2,2026-05-24 14:15:44.268998,74.34,6
2,2026-05-25 14:15:44.268998,259.66,0
2,2026-05-26 14:15:44.268998,279.94,1
2,2026-05-27 14:15:44.268998,280.7,2
2,2026-05-28 14:15:44.268998,242.4,3
2,2026-05-29 14:15:44.268998,229.99,4
2,2026-05-30 14:15:44.268998,76.48,5
2,2026-05-31 14:15:44.268998,82.31,6
2,2026-06-01 14:15:44.268998,255.32,0
2,2026-06-02 14:15:44.268998,274.44,1
2,2026-06-03 14:15:44.268998,246.48,2
2,2026-06-04 14:15:44.268998,240.08,3
2,2026-06-05 14:15:44.268998,248.44,4
2,2026-06-06 14:15:44.268998,69.95,5
2,2026-06-07 14:15:44.268998,78.53,6
2,2026-06-08 14:15:44.268998,273.73,0
2,2026-06-09 14:15:44.268998,249.68,1
2,2026-06-10 14:15:44.268998,240.24,2
2,2026-06-11 14:15:44.268998,218.51,3
2,2026-06-12 14:15:44.268998,258.4,4
2,2026-06-13 14:15:44.268998,80.53,5
2,2026-06-14 14:15:44.268998,78.61,6
2,2026-06-15 14:15:44.268998,298.3,0
2,2026-06-16 14:15:44.268998,276.84,1
2,2026-06-17 14:15:44.268998,323.5,2
2,2026-06-18 14:15:44.268998,243.66,3
2,2026-06-19 14:15:44.268998,311.24,4
2,2026-06-20 14:15:44.268998,71.9,5
2,2026-06-21 14:15:44.268998,89.88,6
2,2026-06-22 14:15:44.268998,248.79,0
2,2026-06-23 14:15:44.268998,299.57,1
2,2026-06-24 14:15:44.268998,255.1,2
2,2026-06-25 14:15:44.268998,269.92,3
2,2026-06-26 14:15:44.268998,275.68,4
2,2026-06-27 14:15:44.268998,76.81,5
2,2026-06-28 14:15:44.268998,71.82,6
2,2026-06-29 14:15:44.268998,283.11,0
2,2026-06-30 14:15:44.268998,289.73,1
2,2026-07-01 14:15:44.268998,239.63,2
2,2026-07-02 14:15:44.268998,309.44,3
2,2026-07-03 14:15:44.268998,332.16,4
2,2026-07-04 14:15:44.268998,87.52,5
2,2026-07-05 14:15:44.268998,81.79,6
2,2026-07-06 14:15:44.268998,277.8,0
2,2026-07-07 14:15:44.268998,288.24,1
3,2025-07-08 14:15:44.271998,383.71,1
3,2025-07-09 14:15:44.271998,395.07,2
3,2025-07-10 14:15:44.271998,416.01,3
3,2025-07-11 14:15:44.271998,371.19,4
3,2025-07-12 14:15:44.271998,135.0,5
3,2025-07-13 14:15:44.271998,114.59,6
3,2025-07-14 14:15:44.271998,413.0,0
3,2025-07-15 14:15:44.271998,319.23,1
3,2025-07-16 14:15:44.271998,334.69,2
3,2025-07-17 14:15:44.271998,394.09,3
3,2025-07-18 14:15:44.271998,387.35,4
3,2025-07-19 14:15:44.271998,138.41,5
3,2025-07-20 14:15:44.271998,122.73,6
3,2025-07-21 14:15:44.271998,412.02,0
3,2025-07-22 14:15:44.271998,384.32,1
3,2025-07-23 14:15:44.271998,377.0,2
3,2025-07-24 14:15:44.271998,341.76,3
3,2025-07-25 14:15:44.271998,409.85,4
3,2025-07-26 14:15:44.271998,119.63,5
3,2025-07-27 14:15:44.271998,124.49,6
3,2025-07-28 14:15:44.271998,362.37,0
3,2025-07-29 14:15:44.271998,398.61,1
3,2025-07-30 14:15:44.271998,370.05,2
3,2025-07-31 14:15:44.271998,408.33,3
3,2025-08-01 14:15:44.271998,417.63,4
3,2025-08-02 14:15:44.271998,98.87,5
3,2025-08-03 14:15:44.271998,128.46,6
3,2025-08-04 14:15:44.271998,432.92,0
3,2025-08-05 14:15:44.271998,414.33,1
3,2025-08-06 14:15:44.271998,397.0,2
3,2025-08-07 14:15:44.271998,521.52,3
3,2025-08-08 14:15:44.271998,407.45,4
3,2025-08-09 14:15:44.271998,124.67,5
3,2025-08-10 14:15:44.271998,148.44,6
3,2025-08-11 14:15:44.271998,441.99,0
3,2025-08-12 14:15:44.271998,421.44,1
3,2025-08-13 14:15:44.271998,346.64,2
3,2025-08-14 14:15:44.271998,417.7,3
3,2025-08-15 14:15:44.271998,488.0,4
3,2025-08-16 14:15:44.271998,123.32,5
3,2025-08-17 14:15:44.271998,133.89,6
3,2025-08-18 14:15:44.271998,343.98,0
3,2025-08-19 14:15:44.271998,377.67,1
3,2025-08-20 14:15:44.271998,456.81,2
3,2025-08-21 14:15:44.271998,340.32,3
3,2025-08-22 14:15:44.271998,504.85,4
3,2025-08-23 14:15:44.271998,120.84,5
3,2025-08-24 14:15:44.271998,136.84,6
3,2025-08-25 14:15:44.271998,345.98,0
3,2025-08-26 14:15:44.271998,423.67,1
3,2025-08-27 14:15:44.271998,405.83,2
3,2025-08-28 14:15:44.271998,485.07,3
3,2025-08-29 14:15:44.271998,482.72,4
3,2025-08-30 14:15:44.271998,102.17,5
3,2025-08-31 14:15:44.271998,116.62,6
3,2025-09-01 14:15:44.271998,438.5,0
3,2025-09-02 14:15:44.271998,481.07,1
3,2025-09-03 14:15:44.271998,521.3,2
3,2025-09-04 14:15:44.271998,403.64,3
3,2025-09-05 14:15:44.271998,392.91,4
3,2025-09-06 14:15:44.271998,119.78,5
3,2025-09-07 14:15:44.271998,139.84,6
3,2025-09-08 14:15:44.271998,463.44,0
3,2025-09-09 14:15:44.271998,439.36,1
3,2025-09-10 14:15:44.271998,453.7,2
3,2025-09-11 14:15:44.271998,470.15,3
3,2025-09-12 14:15:44.271998,408.3,4
3,2025-09-13 14:15:44.271998,140.05,5
3,2025-09-14 14:15:44.271998,123.03,6
3,2025-09-15 14:15:44.271998,438.1,0
3,2025-09-16 14:15:44.271998,443.8,1
3,2025-09-17 14:15:44.271998,420.7,2
3,2025-09-18 14:15:44.271998,433.75,3
3,2025-09-19 14:15:44.271998,497.79,4
3,2025-09-20 14:15:44.271998,118.86,5
3,2025-09-21 14:15:44.271998,125.5,6
3,2025-09-22 14:15:44.271998,502.98,0
3,2025-09-23 14:15:44.271998,430.93,1
3,2025-09-24 14:15:44.271998,455.85,2
3,2025-09-25 14:15:44.271998,447.82,3
3,2025-09-26 14:15:44.271998,446.3,4
3,2025-09-27 14:15:44.271998,132.96,5
3,2025-09-28 14:15:44.271998,120.7,6
3,2025-09-29 14:15:44.271998,478.73,0
3,2025-09-30 14:15:44.271998,441.26,1
3,2025-10-01 14:15:44.271998,430.83,2
3,2025-10-02 14:15:44.271998,435.86,3
3,2025-10-03 14:15:44.271998,424.83,4
3,2025-10-04 14:15:44.271998,120.27,5
3,2025-10-05 14:15:44.271998,129.9,6
3,2025-10-06 14:15:44.271998,433.81,0
3,2025-10-07 14:15:44.271998,440.22,1
3,2025-10-08 14:15:44.271998,485.66,2
3,2025-10-09 14:15:44.271998,464.75,3
3,2025-10-10 14:15:44.271998,440.63,4
3,2025-10-11 14:15:44.271998,123.44,5
3,2025-10-12 14:15:44.271998,133.98,6
3,2025-10-13 14:15:44.271998,431.04,0
3,2025-10-14 14:15:44.271998,407.57,1
3,2025-10-15 14:15:44.271998,418.69,2
3,2025-10-16 14:15:44.271998,481.86,3
3,2025-10-17 14:15:44.271998,470.5,4
3,2025-10-18 14:15:44.271998,131.94,5
3,2025-10-19 14:15:44.271998,157.57,6
3,2025-10-20 14:15:44.271998,408.4,0
3,2025-10-21 14:15:44.271998,453.67,1
3,2025-10-22 14:15:44.271998,365.44,2
3,2025-10-23 14:15:44.271998,449.31,3
3,2025-10-24 14:15:44.271998,454.63,4
3,2025-10-25 14:15:44.271998,139.64,5
3,2025-10-26 14:15:44.271998,153.3,6
3,2025-10-27 14:15:44.271998,413.12,0
3,2025-10-28 14:15:44.271998,453.13,1
3,2025-10-29 14:15:44.271998,387.2,2
3,2025-10-30 14:15:44.271998,483.74,3
3,2025-10-31 14:15:44.271998,480.91,4
3,2025-11-01 14:15:44.271998,127.46,5
3,2025-11-02 14:15:44.271998,123.23,6
3,2025-11-03 14:15:44.271998,465.17,0
3,2025-11-04 14:15:44.271998,443.3,1
3,2025-11-05 14:15:44.271998,368.11,2
3,2025-11-06 14:15:44.271998,460.57,3
3,2025-11-07 14:15:44.271998,418.18,4
3,2025-11-08 14:15:44.271998,143.85,5
3,2025-11-09 14:15:44.271998,138.91,6
3,2025-11-10 14:15:44.271998,459.31,0
3,2025-11-11 14:15:44.271998,420.43,1
3,2025-11-12 14:15:44.271998,483.2,2
3,2025-11-13 14:15:44.271998,392.11,3
3,2025-11-14 14:15:44.271998,390.3,4
3,2025-11-15 14:15:44.271998,120.17,5
3,2025-11-16 14:15:44.271998,130.08,6
3,2025-11-17 14:15:44.271998,437.2,0
3,2025-11-18 14:15:44.271998,489.09,1
3,2025-11-19 14:15:44.271998,444.15,2
3,2025-11-20 14:15:44.271998,506.07,3
3,2025-11-21 14:15:44.271998,440.59,4
3,2025-11-22 14:15:44.271998,116.29,5
3,2025-11-23 14:15:44.271998,141.18,6
3,2025-11-24 14:15:44.271998,420.28,0
3,2025-11-25 14:15:44.271998,454.47,1
3,2025-11-26 14:15:44.271998,333.44,2
3,2025-11-27 14:15:44.271998,448.24,3
3,2025-11-28 14:15:44.271998,452.37,4
3,2025-11-29 14:15:44.271998,114.76,5
3,2025-11-30 14:15:44.271998,137.5,6
3,2025-12-01 14:15:44.271998,389.08,0
3,2025-12-02 14:15:44.271998,392.94,1
3,2025-12-03 14:15:44.271998,385.26,2
3,2025-12-04 14:15:44.271998,427.8,3
3,2025-12-05 14:15:44.271998,355.76,4
3,2025-12-06 14:15:44.271998,119.74,5
3,2025-12-07 14:15:44.271998,128.32,6
3,2025-12-08 14:15:44.271998,437.34,0
3,2025-12-09 14:15:44.271998,419.92,1
3,2025-12-10 14:15:44.271998,403.45,2
3,2025-12-11 14:15:44.271998,407.63,3
3,2025-12-12 14:15:44.271998,436.58,4
3,2025-12-13 14:15:44.271998,128.41,5
3,2025-12-14 14:15:44.271998,116.19,6
3,2025-12-15 14:15:44.271998,302.36,0
3,2025-12-16 14:15:44.271998,431.9,1
3,2025-12-17 14:15:44.271998,336.0,2
3,2025-12-18 14:15:44.271998,445.34,3
3,2025-12-19 14:15:44.271998,443.13,4
3,2025-12-20 14:15:44.271998,114.6,5
3,2025-12-21 14:15:44.271998,128.25,6
3,2025-12-22 14:15:44.271998,385.16,0
3,2025-12-23 14:15:44.271998,436.79,1
3,2025-12-24 14:15:44.271998,383.93,2
3,2025-12-25 14:15:44.271998,391.93,3
3,2025-12-26 14:15:44.271998,427.23,4
3,2025-12-27 14:15:44.271998,101.67,5
3,2025-12-28 14:15:44.271998,107.42,6
3,2025-12-29 14:15:44.271998,407.79,0
3,2025-12-30 14:15:44.271998,412.58,1
3,2025-12-31 14:15:44.271998,325.08,2
3,2026-01-01 14:15:44.271998,339.99,3
3,2026-01-02 14:15:44.271998,388.67,4
3,2026-01-03 14:15:44.271998,116.49,5
3,2026-01-04 14:15:44.271998,110.78,6
3,2026-01-05 14:15:44.271998,424.28,0
3,2026-01-06 14:15:44.271998,380.14,1
3,2026-01-07 14:15:44.271998,384.8,2
3,2026-01-08 14:15:44.271998,366.98,3
3,2026-01-09 14:15:44.271998,425.38,4
3,2026-01-10 14:15:44.271998,97.66,5
3,2026-01-11 14:15:44.271998,116.15,6
3,2026-01-12 14:15:44.271998,336.12,0
3,2026-01-13 14:15:44.271998,350.52,1
3,2026-01-14 14:15:44.271998,386.6,2
3,2026-01-15 14:15:44.271998,414.94,3
3,2026-01-16 14:15:44.271998,319.82,4
3,2026-01-17 14:15:44.271998,118.65,5
3,2026-01-18 14:15:44.271998,106.91,6
3,2026-01-19 14:15:44.271998,351.27,0
3,2026-01-20 14:15:44.271998,479.34,1
3,2026-01-21 14:15:44.271998,361.24,2
3,2026-01-22 14:15:44.271998,380.78,3
3,2026-01-23 14:15:44.271998,378.67,4
3,2026-01-24 14:15:44.271998,95.08,5
3,2026-01-25 14:15:44.271998,110.85,6
3,2026-01-26 14:15:44.271998,323.03,0
3,2026-01-27 14:15:44.271998,396.31,1
3,2026-01-28 14:15:44.271998,280.23,2
3,2026-01-29 14:15:44.271998,327.95,3
3,2026-01-30 14:15:44.271998,339.36,4
3,2026-01-31 14:15:44.271998,106.66,5
3,2026-02-01 14:15:44.271998,98.22,6
3,2026-02-02 14:15:44.271998,291.05,0
3,2026-02-03 14:15:44.271998,311.09,1
3,2026-02-04 14:15:44.271998,364.45,2
3,2026-02-05 14:15:44.271998,339.94,3
3,2026-02-06 14:15:44.271998,355.45,4
3,2026-02-07 14:15:44.271998,118.37,5
3,2026-02-08 14:15:44.271998,99.12,6
3,2026-02-09 14:15:44.271998,267.73,0
3,2026-02-10 14:15:44.271998,372.42,1
3,2026-02-11 14:15:44.271998,351.5,2
3,2026-02-12 14:15:44.271998,385.7,3
3,2026-02-13 14:15:44.271998,336.7,4
3,2026-02-14 14:15:44.271998,102.5,5
3,2026-02-15 14:15:44.271998,94.01,6
3,2026-02-16 14:15:44.271998,326.64,0
3,2026-02-17 14:15:44.271998,333.69,1
3,2026-02-18 14:15:44.271998,346.67,2
3,2026-02-19 14:15:44.271998,337.34,3
3,2026-02-20 14:15:44.271998,295.79,4
3,2026-02-21 14:15:44.271998,94.02,5
3,2026-02-22 14:15:44.271998,89.22,6
3,2026-02-23 14:15:44.271998,333.3,0
3,2026-02-24 14:15:44.271998,302.57,1
3,2026-02-25 14:15:44.271998,336.3,2
3,2026-02-26 14:15:44.271998,329.2,3
3,2026-02-27 14:15:44.271998,319.3,4
3,2026-02-28 14:15:44.271998,90.05,5
3,2026-03-01 14:15:44.271998,102.93,6
3,2026-03-02 14:15:44.271998,302.35,0
3,2026-03-03 14:15:44.271998,280.91,1
3,2026-03-04 14:15:44.271998,382.56,2
3,2026-03-05 14:15:44.271998,327.32,3
3,2026-03-06 14:15:44.271998,296.94,4
3,2026-03-07 14:15:44.271998,84.77,5
3,2026-03-08 14:15:44.271998,85.76,6
3,2026-03-09 14:15:44.271998,327.71,0
3,2026-03-10 14:15:44.271998,288.99,1
3,2026-03-11 14:15:44.271998,348.55,2
3,2026-03-12 14:15:44.271998,270.62,3
3,2026-03-13 14:15:44.271998,287.36,4
3,2026-03-14 14:15:44.271998,91.9,5
3,2026-03-15 14:15:44.271998,101.98,6
3,2026-03-16 14:15:44.271998,274.59,0
3,2026-03-17 14:15:44.271998,237.14,1
3,2026-03-18 14:15:44.271998,319.85,2
3,2026-03-19 14:15:44.271998,334.96,3
3,2026-03-20 14:15:44.271998,299.88,4
3,2026-03-21 14:15:44.271998,95.24,5
3,2026-03-22 14:15:44.271998,107.3,6
3,2026-03-23 14:15:44.271998,315.98,0
3,2026-03-24 14:15:44.271998,308.57,1
3,2026-03-25 14:15:44.271998,324.2,2
3,2026-03-26 14:15:44.271998,306.49,3
3,2026-03-27 14:15:44.271998,291.47,4
3,2026-03-28 14:15:44.271998,98.73,5
3,2026-03-29 14:15:44.271998,108.62,6
3,2026-03-30 14:15:44.271998,318.9,0
3,2026-03-31 14:15:44.271998,320.73,1
3,2026-04-01 14:15:44.271998,292.86,2
3,2026-04-02 14:15:44.271998,330.41,3
3,2026-04-03 14:15:44.271998,278.97,4
3,2026-04-04 14:15:44.271998,82.69,5
3,2026-04-05 14:15:44.271998,91.53,6
3,2026-04-06 14:15:44.271998,280.26,0
3,2026-04-07 14:15:44.271998,315.86,1
3,2026-04-08 14:15:44.271998,262.88,2
3,2026-04-09 14:15:44.271998,270.16,3
3,2026-04-10 14:15:44.271998,359.37,4
3,2026-04-11 14:15:44.271998,78.27,5
3,2026-04-12 14:15:44.271998,89.71,6
3,2026-04-13 14:15:44.271998,279.06,0
3,2026-04-14 14:15:44.271998,285.66,1
3,2026-04-15 14:15:44.271998,274.84,2
3,2026-04-16 14:15:44.271998,274.98,3
3,2026-04-17 14:15:44.271998,316.23,4
3,2026-04-18 14:15:44.271998,93.49,5
3,2026-04-19 14:15:44.271998,95.66,6
3,2026-04-20 14:15:44.271998,328.32,0
3,2026-04-21 14:15:44.271998,288.58,1
3,2026-04-22 14:15:44.271998,317.12,2
3,2026-04-23 14:15:44.271998,288.59,3
3,2026-04-24 14:15:44.271998,315.64,4
3,2026-04-25 14:15:44.271998,92.65,5
3,2026-04-26 14:15:44.271998,98.17,6
3,2026-04-27 14:15:44.271998,313.77,0
3,2026-04-28 14:15:44.271998,323.3,1
3,2026-04-29 14:15:44.271998,348.49,2
3,2026-04-30 14:15:44.271998,315.09,3
3,2026-05-01 14:15:44.271998,352.76,4
3,2026-05-02 14:15:44.271998,86.35,5
3,2026-05-03 14:15:44.271998,84.61,6
3,2026-05-04 14:15:44.271998,246.58,0
3,2026-05-05 14:15:44.271998,361.8,1
3,2026-05-06 14:15:44.271998,301.58,2
3,2026-05-07 14:15:44.271998,318.86,3
3,2026-05-08 14:15:44.271998,305.46,4
3,2026-05-09 14:15:44.271998,76.0,5
3,2026-05-10 14:15:44.271998,95.89,6
3,2026-05-11 14:15:44.271998,319.39,0
3,2026-05-12 14:15:44.271998,275.03,1
3,2026-05-13 14:15:44.271998,316.15,2
3,2026-05-14 14:15:44.271998,291.01,3
3,2026-05-15 14:15:44.271998,332.27,4
3,2026-05-16 14:15:44.271998,96.41,5
3,2026-05-17 14:15:44.271998,109.22,6
3,2026-05-18 14:15:44.271998,311.19,0
3,2026-05-19 14:15:44.271998,284.7,1
3,2026-05-20 14:15:44.271998,263.34,2
3,2026-05-21 14:15:44.271998,318.29,3
3,2026-05-22 14:15:44.271998,336.17,4
3,2026-05-23 14:15:44.271998,96.5,5
3,2026-05-24 14:15:44.271998,94.3,6
3,2026-05-25 14:15:44.271998,274.71,0
3,2026-05-26 14:15:44.271998,274.43,1
3,2026-05-27 14:15:44.271998,290.64,2
3,2026-05-28 14:15:44.271998,326.27,3
3,2026-05-29 14:15:44.271998,324.49,4
3,2026-05-30 14:15:44.271998,101.71,5
3,2026-05-31 14:15:44.271998,98.07,6
3,2026-06-01 14:15:44.271998,380.59,0
3,2026-06-02 14:15:44.271998,334.65,1
3,2026-06-03 14:15:44.271998,421.84,2
3,2026-06-04 14:15:44.271998,330.39,3
3,2026-06-05 14:15:44.271998,355.42,4
3,2026-06-06 14:15:44.271998,96.92,5
3,2026-06-07 14:15:44.271998,100.33,6
3,2026-06-08 14:15:44.271998,309.2,0
3,2026-06-09 14:15:44.271998,347.14,1
3,2026-06-10 14:15:44.271998,341.49,2
3,2026-06-11 14:15:44.271998,380.81,3
3,2026-06-12 14:15:44.271998,385.45,4
3,2026-06-13 14:15:44.271998,108.07,5
3,2026-06-14 14:15:44.271998,95.87,6
3,2026-06-15 14:15:44.271998,313.09,0
3,2026-06-16 14:15:44.271998,319.14,1
3,2026-06-17 14:15:44.271998,409.9,2
3,2026-06-18 14:15:44.271998,369.68,3
3,2026-06-19 14:15:44.271998,368.46,4
3,2026-06-20 14:15:44.271998,108.26,5
3,2026-06-21 14:15:44.271998,85.89,6
3,2026-06-22 14:15:44.271998,321.97,0
3,2026-06-23 14:15:44.271998,387.3,1
3,2026-06-24 14:15:44.271998,354.52,2
3,2026-06-25 14:15:44.271998,367.26,3
3,2026-06-26 14:15:44.271998,312.03,4
3,2026-06-27 14:15:44.271998,87.7,5
3,2026-06-28 14:15:44.271998,109.67,6
3,2026-06-29 14:15:44.271998,314.53,0
3,2026-06-30 14:15:44.271998,395.34,1
3,2026-07-01 14:15:44.271998,315.49,2
3,2026-07-02 14:15:44.271998,377.95,3
3,2026-07-03 14:15:44.271998,370.75,4
3,2026-07-04 14:15:44.271998,84.08,5
3,2026-07-05 14:15:44.271998,116.09,6
3,2026-07-06 14:15:44.271998,362.17,0
3,2026-07-07 14:15:44.271998,361.86,1
4,2025-07-08 14:15:44.275039,240.43,1
4,2025-07-09 14:15:44.275039,283.63,2
4,2025-07-10 14:15:44.275039,250.41,3
4,2025-07-11 14:15:44.275039,315.66,4
4,2025-07-12 14:15:44.275039,78.72,5
4,2025-07-13 14:15:44.275039,84.28,6
4,2025-07-14 14:15:44.275039,311.98,0
4,2025-07-15 14:15:44.275039,298.19,1
4,2025-07-16 14:15:44.275039,242.1,2
4,2025-07-17 14:15:44.275039,229.12,3
4,2025-07-18 14:15:44.275039,288.75,4
4,2025-07-19 14:15:44.275039,89.14,5
4,2025-07-20 14:15:44.275039,85.79,6
4,2025-07-21 14:15:44.275039,269.18,0
4,2025-07-22 14:15:44.275039,279.54,1
4,2025-07-23 14:15:44.275039,312.3,2
4,2025-07-24 14:15:44.275039,307.97,3
4,2025-07-25 14:15:44.275039,327.38,4
4,2025-07-26 14:15:44.275039,81.93,5
4,2025-07-27 14:15:44.275039,88.8,6
4,2025-07-28 14:15:44.275039,273.29,0
4,2025-07-29 14:15:44.275039,282.23,1
4,2025-07-30 14:15:44.275039,316.27,2
4,2025-07-31 14:15:44.275039,346.7,3
4,2025-08-01 14:15:44.275039,320.57,4
4,2025-08-02 14:15:44.275039,82.75,5
4,2025-08-03 14:15:44.275039,87.29,6
4,2025-08-04 14:15:44.275039,333.11,0
4,2025-08-05 14:15:44.275039,313.02,1
4,2025-08-06 14:15:44.275039,239.84,2
4,2025-08-07 14:15:44.275039,288.96,3
4,2025-08-08 14:15:44.275039,267.71,4
4,2025-08-09 14:15:44.275039,99.68,5
4,2025-08-10 14:15:44.275039,96.86,6
4,2025-08-11 14:15:44.275039,297.13,0
4,2025-08-12 14:15:44.275039,325.28,1
4,2025-08-13 14:15:44.275039,276.61,2
4,2025-08-14 14:15:44.275039,346.92,3
4,2025-08-15 14:15:44.275039,295.25,4
4,2025-08-16 14:15:44.275039,81.5,5
4,2025-08-17 14:15:44.275039,107.7,6
4,2025-08-18 14:15:44.275039,298.34,0
4,2025-08-19 14:15:44.275039,354.28,1
4,2025-08-20 14:15:44.275039,341.43,2
4,2025-08-21 14:15:44.275039,306.34,3
4,2025-08-22 14:15:44.275039,311.79,4
4,2025-08-23 14:15:44.275039,84.98,5
4,2025-08-24 14:15:44.275039,98.06,6
4,2025-08-25 14:15:44.275039,304.27,0
4,2025-08-26 14:15:44.275039,334.83,1
4,2025-08-27 14:15:44.275039,300.44,2
4,2025-08-28 14:15:44.275039,341.07,3
4,2025-08-29 14:15:44.275039,295.71,4
4,2025-08-30 14:15:44.275039,83.47,5
4,2025-08-31 14:15:44.275039,103.75,6
4,2025-09-01 14:15:44.275039,302.96,0
4,2025-09-02 14:15:44.275039,392.42,1
4,2025-09-03 14:15:44.275039,336.43,2
4,2025-09-04 14:15:44.275039,315.05,3
4,2025-09-05 14:15:44.275039,356.03,4
4,2025-09-06 14:15:44.275039,99.06,5
4,2025-09-07 14:15:44.275039,94.94,6
4,2025-09-08 14:15:44.275039,336.86,0
4,2025-09-09 14:15:44.275039,297.9,1
4,2025-09-10 14:15:44.275039,290.66,2
4,2025-09-11 14:15:44.275039,314.01,3
4,2025-09-12 14:15:44.275039,335.98,4
4,2025-09-13 14:15:44.275039,92.94,5
4,2025-09-14 14:15:44.275039,99.58,6
